en_sentence	target_sentence	variety	region	translator
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔	Balochi (Standard)	South Asia	SACOR_07
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔	Balochi (Standard)	South Asia	SACOR_09
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔	Balochi (Standard)	South Asia	SACOR_05
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔	Balochi (Standard)	South Asia	SACOR_10
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔	Balochi (Standard)	South Asia	SACOR_01
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_09
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_06
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔	Balochi (Standard)	South Asia	SACOR_07
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
Traditional music is important for our heritage.	روایتی موسیقی سادی ورثے کیتے اہم اے۔	Balochi (Standard)	South Asia	SACOR_04
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_03
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔	Balochi (Standard)	South Asia	SACOR_01
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔	Balochi (Standard)	South Asia	SACOR_07
Spices add flavor to traditional dishes.	مصالحے روایتی کھاناں وچ ذائقہ ودیندے نیں۔	Balochi (Standard)	South Asia	SACOR_06
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔	Balochi (Standard)	South Asia	SACOR_10
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھن وچ مدد کریندی اے۔	Balochi (Standard)	South Asia	SACOR_04
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Balochi (Standard)	South Asia	SACOR_02
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_03
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔	Balochi (Standard)	South Asia	SACOR_05
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_09
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔	Balochi (Standard)	South Asia	SACOR_04
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔	Balochi (Standard)	South Asia	SACOR_09
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Balochi (Standard)	South Asia	SACOR_03
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پانی پیون دی صلاح دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_08
We decided to visit the old temple.	اساں پرانے مندر دیکھن دا فیصلہ کیتا۔	Balochi (Standard)	South Asia	SACOR_10
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔	Balochi (Standard)	South Asia	SACOR_01
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔	Balochi (Standard)	South Asia	SACOR_07
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔	Balochi (Standard)	South Asia	SACOR_06
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔	Balochi (Standard)	South Asia	SACOR_06
People celebrate festivals with great joy.	لوک ودی خوشی نال میلے منیندے نیں۔	Balochi (Standard)	South Asia	SACOR_08
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔	Balochi (Standard)	South Asia	SACOR_04
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔	Balochi (Standard)	South Asia	SACOR_05
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔	Balochi (Standard)	South Asia	SACOR_09
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔	Balochi (Standard)	South Asia	SACOR_06
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات دکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_05
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔	Balochi (Standard)	South Asia	SACOR_02
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔	Balochi (Standard)	South Asia	SACOR_04
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔	Balochi (Standard)	South Asia	SACOR_03
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔	Balochi (Standard)	South Asia	SACOR_04
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔	Balochi (Standard)	South Asia	SACOR_07
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔	Balochi (Standard)	South Asia	SACOR_07
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔	Balochi (Standard)	South Asia	SACOR_02
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔	Balochi (Standard)	South Asia	SACOR_07
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔	Balochi (Standard)	South Asia	SACOR_03
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_06
Cooking together brings family members closer.	گڈے کھان پکاون خاندان دے ممبراں کوں نیڑے لیندے۔	Balochi (Standard)	South Asia	SACOR_03
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔	Balochi (Standard)	South Asia	SACOR_04
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔	Balochi (Standard)	South Asia	SACOR_01
The bus arrived late.	بس ڈیر نال پہنچی۔	Balochi (Standard)	South Asia	SACOR_09
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔	Balochi (Standard)	South Asia	SACOR_02
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔	Balochi (Standard)	South Asia	SACOR_10
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔	Balochi (Standard)	South Asia	SACOR_08
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔	Balochi (Standard)	South Asia	SACOR_04
People celebrate festivals with great joy.	لوک ودی خوشی نال میلے منیندے نیں۔	Balochi (Standard)	South Asia	SACOR_04
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔	Balochi (Standard)	South Asia	SACOR_05
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔	Balochi (Standard)	South Asia	SACOR_10
The bus arrived late.	بس ڈیر نال پہنچی۔	Balochi (Standard)	South Asia	SACOR_05
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔	Balochi (Standard)	South Asia	SACOR_06
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔	Balochi (Standard)	South Asia	SACOR_03
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔	Balochi (Standard)	South Asia	SACOR_01
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_06
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔	Balochi (Standard)	South Asia	SACOR_03
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔	Balochi (Standard)	South Asia	SACOR_05
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔	Balochi (Standard)	South Asia	SACOR_03
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔	Balochi (Standard)	South Asia	SACOR_01
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_06
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_03
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پانی پیون دی صلاح دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_07
Cooking together brings family members closer.	گڈے کھان پکاون خاندان دے ممبراں کوں نیڑے لیندے۔	Balochi (Standard)	South Asia	SACOR_08
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھن وچ مدد کریندی اے۔	Balochi (Standard)	South Asia	SACOR_04
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔	Balochi (Standard)	South Asia	SACOR_09
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔	Balochi (Standard)	South Asia	SACOR_09
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔	Balochi (Standard)	South Asia	SACOR_10
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔	Balochi (Standard)	South Asia	SACOR_01
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔	Balochi (Standard)	South Asia	SACOR_08
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔	Balochi (Standard)	South Asia	SACOR_07
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Balochi (Standard)	South Asia	SACOR_02
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔	Balochi (Standard)	South Asia	SACOR_04
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات دکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_02
Spices add flavor to traditional dishes.	مصالحے روایتی کھاناں وچ ذائقہ ودیندے نیں۔	Balochi (Standard)	South Asia	SACOR_09
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_08
Traditional music is important for our heritage.	روایتی موسیقی سادی ورثے کیتے اہم اے۔	Balochi (Standard)	South Asia	SACOR_07
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_04
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرن کیتے لمبیاں گھڑیاں کم کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_10
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔	Balochi (Standard)	South Asia	SACOR_06
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔	Balochi (Standard)	South Asia	SACOR_05
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔	Balochi (Standard)	South Asia	SACOR_01
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔	Balochi (Standard)	South Asia	SACOR_01
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔	Balochi (Standard)	South Asia	SACOR_03
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔	Balochi (Standard)	South Asia	SACOR_03
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔	Balochi (Standard)	South Asia	SACOR_01
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔	Balochi (Standard)	South Asia	SACOR_03
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔	Balochi (Standard)	South Asia	SACOR_07
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔	Balochi (Standard)	South Asia	SACOR_08
We decided to visit the old temple.	اساں پرانے مندر دیکھن دا فیصلہ کیتا۔	Balochi (Standard)	South Asia	SACOR_09
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Balochi (Standard)	South Asia	SACOR_09
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔	Balochi (Standard)	South Asia	SACOR_07
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔	Balochi (Standard)	South Asia	SACOR_10
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔	Balochi (Standard)	South Asia	SACOR_06
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_02
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔	Balochi (Standard)	South Asia	SACOR_03
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_08
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_01
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔	Balochi (Standard)	South Asia	SACOR_06
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھن وچ مدد کریندی اے۔	Balochi (Standard)	South Asia	SACOR_08
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔	Balochi (Standard)	South Asia	SACOR_01
Spices add flavor to traditional dishes.	مصالحے روایتی کھاناں وچ ذائقہ ودیندے نیں۔	Balochi (Standard)	South Asia	SACOR_03
The bus arrived late.	بس ڈیر نال پہنچی۔	Balochi (Standard)	South Asia	SACOR_08
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_04
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔	Balochi (Standard)	South Asia	SACOR_01
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔	Balochi (Standard)	South Asia	SACOR_04
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Balochi (Standard)	South Asia	SACOR_09
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔	Balochi (Standard)	South Asia	SACOR_03
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔	Balochi (Standard)	South Asia	SACOR_01
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔	Balochi (Standard)	South Asia	SACOR_01
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔	Balochi (Standard)	South Asia	SACOR_01
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔	Balochi (Standard)	South Asia	SACOR_01
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔	Balochi (Standard)	South Asia	SACOR_04
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔	Balochi (Standard)	South Asia	SACOR_10
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔	Balochi (Standard)	South Asia	SACOR_01
Traditional music is important for our heritage.	روایتی موسیقی سادی ورثے کیتے اہم اے۔	Balochi (Standard)	South Asia	SACOR_02
We decided to visit the old temple.	اساں پرانے مندر دیکھن دا فیصلہ کیتا۔	Balochi (Standard)	South Asia	SACOR_02
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔	Balochi (Standard)	South Asia	SACOR_01
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔	Balochi (Standard)	South Asia	SACOR_09
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔	Balochi (Standard)	South Asia	SACOR_01
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_01
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پانی پیون دی صلاح دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_10
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Balochi (Standard)	South Asia	SACOR_03
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_09
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔	Balochi (Standard)	South Asia	SACOR_03
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔	Balochi (Standard)	South Asia	SACOR_02
People celebrate festivals with great joy.	لوک ودی خوشی نال میلے منیندے نیں۔	Balochi (Standard)	South Asia	SACOR_01
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔	Balochi (Standard)	South Asia	SACOR_04
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات دکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_09
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔	Balochi (Standard)	South Asia	SACOR_09
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔	Balochi (Standard)	South Asia	SACOR_08
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_09
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔	Balochi (Standard)	South Asia	SACOR_02
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔	Balochi (Standard)	South Asia	SACOR_06
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔	Balochi (Standard)	South Asia	SACOR_02
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔	Balochi (Standard)	South Asia	SACOR_05
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_02
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔	Balochi (Standard)	South Asia	SACOR_08
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔	Balochi (Standard)	South Asia	SACOR_09
Cooking together brings family members closer.	گڈے کھان پکاون خاندان دے ممبراں کوں نیڑے لیندے۔	Balochi (Standard)	South Asia	SACOR_10
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔	Balochi (Standard)	South Asia	SACOR_03
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔	Balochi (Standard)	South Asia	SACOR_07
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔	Balochi (Standard)	South Asia	SACOR_06
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔	Balochi (Standard)	South Asia	SACOR_05
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_01
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔	Balochi (Standard)	South Asia	SACOR_02
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔	Balochi (Standard)	South Asia	SACOR_07
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_03
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرن کیتے لمبیاں گھڑیاں کم کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔	Balochi (Standard)	South Asia	SACOR_03
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔	Balochi (Standard)	South Asia	SACOR_10
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔	Balochi (Standard)	South Asia	SACOR_06
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔	Balochi (Standard)	South Asia	SACOR_06
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_06
Spices add flavor to traditional dishes.	مصالحے روایتی کھاناں وچ ذائقہ ودیندے نیں۔	Balochi (Standard)	South Asia	SACOR_04
The bus arrived late.	بس ڈیر نال پہنچی۔	Balochi (Standard)	South Asia	SACOR_09
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔	Balochi (Standard)	South Asia	SACOR_08
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Balochi (Standard)	South Asia	SACOR_01
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔	Balochi (Standard)	South Asia	SACOR_10
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔	Balochi (Standard)	South Asia	SACOR_08
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_10
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔	Balochi (Standard)	South Asia	SACOR_02
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔	Balochi (Standard)	South Asia	SACOR_06
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرن کیتے لمبیاں گھڑیاں کم کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔	Balochi (Standard)	South Asia	SACOR_03
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔	Balochi (Standard)	South Asia	SACOR_03
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔	Balochi (Standard)	South Asia	SACOR_01
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔	Balochi (Standard)	South Asia	SACOR_06
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_09
Cooking together brings family members closer.	گڈے کھان پکاون خاندان دے ممبراں کوں نیڑے لیندے۔	Balochi (Standard)	South Asia	SACOR_04
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Balochi (Standard)	South Asia	SACOR_03
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔	Balochi (Standard)	South Asia	SACOR_09
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_04
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات دکھیندیاں نیں۔	Balochi (Standard)	South Asia	SACOR_08
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_02
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔	Balochi (Standard)	South Asia	SACOR_06
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔	Balochi (Standard)	South Asia	SACOR_09
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔	Balochi (Standard)	South Asia	SACOR_08
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔	Balochi (Standard)	South Asia	SACOR_06
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔	Balochi (Standard)	South Asia	SACOR_05
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔	Balochi (Standard)	South Asia	SACOR_05
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔	Balochi (Standard)	South Asia	SACOR_10
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔	Balochi (Standard)	South Asia	SACOR_07
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔	Balochi (Standard)	South Asia	SACOR_04
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔	Balochi (Standard)	South Asia	SACOR_03
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔	Balochi (Standard)	South Asia	SACOR_03
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔	Balochi (Standard)	South Asia	SACOR_05
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔	Balochi (Standard)	South Asia	SACOR_07
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔	Balochi (Standard)	South Asia	SACOR_07
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔	Balochi (Standard)	South Asia	SACOR_01
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔	Balochi (Standard)	South Asia	SACOR_05
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔	Balochi (Standard)	South Asia	SACOR_08
People celebrate festivals with great joy.	لوک ودی خوشی نال میلے منیندے نیں۔	Balochi (Standard)	South Asia	SACOR_03
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔	Balochi (Standard)	South Asia	SACOR_10
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔	Balochi (Standard)	South Asia	SACOR_05
Traditional music is important for our heritage.	روایتی موسیقی سادی ورثے کیتے اہم اے۔	Balochi (Standard)	South Asia	SACOR_09
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔	Balochi (Standard)	South Asia	SACOR_05
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔	Balochi (Standard)	South Asia	SACOR_03
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔	Balochi (Standard)	South Asia	SACOR_03
