en_sentence	target_sentence	variety	region	translator
Traditional music is important for our heritage.	رواجي موسيقي اسان جي ورثي لاءِ اهم آهي.	Sindhi (Standard)	South Asia	SACOR_05
We decided to visit the old temple.	اسان پراڻي مندر ڏسڻ جو فيصلو ڪيو.	Sindhi (Standard)	South Asia	SACOR_09
Sports teach teamwork and discipline.	راندون ٽيم ورڪ ۽ نظم وضبط سکائي ٿيون.	Sindhi (Standard)	South Asia	SACOR_04
Education opens doors to opportunities.	تعليم موقعن جا دروازا کولي ٿي.	Sindhi (Standard)	South Asia	SACOR_05
Clear communication prevents misunderstandings.	صاف رابطو غلط فهمين کي روڪي ٿو.	Sindhi (Standard)	South Asia	SACOR_03
The teacher explained the lesson patiently.	استاد صبر سان سبق وضاحت ڪيو.	Sindhi (Standard)	South Asia	SACOR_08
Farmers wake up early to tend to crops.	کسان فصلن جي سنڀال لاءِ جلدي اٿندا آهن.	Sindhi (Standard)	South Asia	SACOR_10
I woke up early this morning.	مان اڄ صبح جلدي اٿي ويسم.	Sindhi (Standard)	South Asia	SACOR_08
Birds were chirping in the trees.	پکي وڻن ۾ چيڪيون ڪري رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_04
Regular exercise helps maintain good health.	منظم ورزش چنگي صحت برقرار رکڻ ۾ مدد ڪري ٿي.	Sindhi (Standard)	South Asia	SACOR_01
Pollution in cities has become a serious problem.	شهرن ۾ آلودگي هڪ سنجيده مسئلو بڻجي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_03
Reading books improves vocabulary.	ڪتابن پڙهڻ ذخيرو الفاظ بيهتر بڻائي ٿو.	Sindhi (Standard)	South Asia	SACOR_10
After finishing his work, he sat down.	پنهنجو ڪم مڪمل ڪرڻ کانپوءِ، هو بيٺو.	Sindhi (Standard)	South Asia	SACOR_05
She walked slowly through the garden.	هوءَ باغ ۾ آهستي آهستي هلندي.	Sindhi (Standard)	South Asia	SACOR_01
Train journeys offer scenic views.	ريل جي سفرن منظرن جي نظارا پيش ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_07
The internet connects people across continents.	انٽرنيٽ براعظمن ۾ ماڻهن کي ڳنڍي ٿو.	Sindhi (Standard)	South Asia	SACOR_10
The bus arrived late.	بس دير سان پهچي.	Sindhi (Standard)	South Asia	SACOR_06
The professor wrote equations on the blackboard.	پروفيسر تختي تي مساوات لکيون.	Sindhi (Standard)	South Asia	SACOR_08
Family members support each other during difficult times.	خاندان جا ميمبر مشڪل وقتن ۾ هڪ ٻئي جي مدد ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_03
Storytelling preserves culture and knowledge.	ڪهاڻي ٻڌائڻ ثقافت ۽ علم کي محفوظ رکي ٿو.	Sindhi (Standard)	South Asia	SACOR_06
She cooked delicious biryani for the family.	هوءَ خاندان لاءِ مزيدار برياني پاڻي.	Sindhi (Standard)	South Asia	SACOR_03
The teacher explained the lesson patiently.	استاد صبر سان سبق وضاحت ڪيو.	Sindhi (Standard)	South Asia	SACOR_01
Children were playing cricket in the street.	ٻار سڙڪ تي ڪرڪيٽ رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_03
Spices add flavor to traditional dishes.	مسالا رواجي کاڌن ۾ ذائقو وڌائي ٿو.	Sindhi (Standard)	South Asia	SACOR_04
Clear communication prevents misunderstandings.	صاف رابطو غلط فهمين کي روڪي ٿو.	Sindhi (Standard)	South Asia	SACOR_06
Doctors recommend drinking plenty of water.	ڊاڪٽر گهڻو پاڻي پيئڻ جي صلاح ڏين ٿا.	Sindhi (Standard)	South Asia	SACOR_09
Students gathered in the library.	شاگرد لائبريري ۾ گڏ ٿيا.	Sindhi (Standard)	South Asia	SACOR_10
The wedding ceremony lasted three days.	شادي جي تقريب ٽن ڏينهن تائين هلي.	Sindhi (Standard)	South Asia	SACOR_04
Sports teach teamwork and discipline.	راندون ٽيم ورڪ ۽ نظم وضبط سکائي ٿيون.	Sindhi (Standard)	South Asia	SACOR_08
Traditional music is important for our heritage.	رواجي موسيقي اسان جي ورثي لاءِ اهم آهي.	Sindhi (Standard)	South Asia	SACOR_08
Cooking together brings family members closer.	گڏجي پاڻي خاندان جي ميمبرن کي ويجهو آڻي ٿو.	Sindhi (Standard)	South Asia	SACOR_02
Cricket is a popular sport.	ڪرڪيٽ هڪ مقبول راند آهي.	Sindhi (Standard)	South Asia	SACOR_03
Online shopping has become popular.	آن لائن خريداري مقبول ٿي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_06
Tourism brings revenue to regions with historical sites.	سياحت تاريخي ماڳن وارن علائقن کي آمدني آڻي ٿي.	Sindhi (Standard)	South Asia	SACOR_09
Children learn best when they are interested.	ٻار بهترين سکندا آهن جڏهن اهي دلچسپي رکندا آهن.	Sindhi (Standard)	South Asia	SACOR_03
Small businesses create employment opportunities.	ننڍيون کاروبار روزگار جا موقعا پيدا ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_09
My grandmother told me stories.	منهنجي ناني مون کي ڪهاڻيون ٻڌايون.	Sindhi (Standard)	South Asia	SACOR_05
Parents sacrifice their own needs for children.	والدين ٻارن لاءِ پنهنجيون ضرورتون قربان ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_09
The school organized a science fair.	اسڪول سائنس ميلو منظم ڪيو.	Sindhi (Standard)	South Asia	SACOR_09
Birds were chirping in the trees.	پکي وڻن ۾ چيڪيون ڪري رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_10
Doctors work long hours to treat patients.	ڊاڪٽر مرضي کي علاج ڪرڻ لاءِ ڊگهيون گهڙيون ڪم ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_02
She walked slowly through the garden.	هوءَ باغ ۾ آهستي آهستي هلندي.	Sindhi (Standard)	South Asia	SACOR_10
Eating fresh fruits provides essential vitamins.	تازه ميوا کائڻ ضروري وٽامن فراهم ڪري ٿو.	Sindhi (Standard)	South Asia	SACOR_10
Teachers shape young minds.	استاد نوجوان ذهنن کي شڪل ڏين ٿا.	Sindhi (Standard)	South Asia	SACOR_05
After finishing his work, he sat down.	پنهنجو ڪم مڪمل ڪرڻ کانپوءِ، هو بيٺو.	Sindhi (Standard)	South Asia	SACOR_10
I woke up early this morning.	مان اڄ صبح جلدي اٿي ويسم.	Sindhi (Standard)	South Asia	SACOR_06
Tea is served to guests as a gesture of hospitality.	ميهمانن کي ميهمان نوازي جي نشاني طور چانهه پيش ڪئي وڃي ٿي.	Sindhi (Standard)	South Asia	SACOR_02
Handicrafts showcase artistic traditions.	هٿيڪاريون فنڪاري روايتون ڏيکاريون ٿيون.	Sindhi (Standard)	South Asia	SACOR_07
Elderly people share wisdom and stories.	وڏا ماڻهو حڪمت ۽ ڪهاڻيون حصيداري ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_06
Pollution in cities has become a serious problem.	شهرن ۾ آلودگي هڪ سنجيده مسئلو بڻجي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_10
Agriculture remains the primary source of income.	زراعت آمدني جو بنيادي ذريعو رهي ٿي.	Sindhi (Standard)	South Asia	SACOR_10
The forest is home to many wild animals.	جنگل گهڻن جنگلي جانورن جو گهر آهي.	Sindhi (Standard)	South Asia	SACOR_02
Respecting elders is an important value.	وڏن کي عزت ڏيڻ هڪ اهم قدر آهي.	Sindhi (Standard)	South Asia	SACOR_10
Farmers planted rice in the flooded fields.	کسان پاڻيءَ واري زمينن ۾ چانور پوکيا.	Sindhi (Standard)	South Asia	SACOR_05
People travel long distances to visit religious sites.	ماڻهو مذهبي ماڳن ڏسڻ لاءِ ڊگهيون فاصلا طي ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_06
The river flows peacefully through the valley.	درياهه وادي ۾ پرامن طريقي سان وهندي آهي.	Sindhi (Standard)	South Asia	SACOR_07
Learning a new language requires practice.	نئين ٻولي سکڻ لاءِ مشق جي ضرورت آهي.	Sindhi (Standard)	South Asia	SACOR_05
The market was crowded with people.	مارڪيٽ ماڻهن سان ڀريل هو.	Sindhi (Standard)	South Asia	SACOR_05
Education opens doors to opportunities.	تعليم موقعن جا دروازا کولي ٿي.	Sindhi (Standard)	South Asia	SACOR_07
We decided to visit the old temple.	اسان پراڻي مندر ڏسڻ جو فيصلو ڪيو.	Sindhi (Standard)	South Asia	SACOR_05
Smartphones have changed how people communicate.	اسمارٽ فونن ماڻهن جي رابطي جي طريقي کي تبديل ڪيو آهي.	Sindhi (Standard)	South Asia	SACOR_06
Digital payments have made transactions faster.	ڊجيٽل ادائگي معاملات تيز ڪيا آهن.	Sindhi (Standard)	South Asia	SACOR_03
She received a scholarship to study medicine.	هوءَ طب جي تعليم لاءِ اسڪالرشپ حاصل ڪئي.	Sindhi (Standard)	South Asia	SACOR_04
Reading books improves vocabulary.	ڪتابن پڙهڻ ذخيرو الفاظ بيهتر بڻائي ٿو.	Sindhi (Standard)	South Asia	SACOR_10
Farmers wake up early to tend to crops.	کسان فصلن جي سنڀال لاءِ جلدي اٿندا آهن.	Sindhi (Standard)	South Asia	SACOR_01
Regular exercise helps maintain good health.	منظم ورزش چنگي صحت برقرار رکڻ ۾ مدد ڪري ٿي.	Sindhi (Standard)	South Asia	SACOR_01
People celebrate festivals with great joy.	ماڻهو وڏي خوشيءَ سان ميلا منجن ٿا.	Sindhi (Standard)	South Asia	SACOR_05
Eating fresh fruits provides essential vitamins.	تازه ميوا کائڻ ضروري وٽامن فراهم ڪري ٿو.	Sindhi (Standard)	South Asia	SACOR_02
Children were playing cricket in the street.	ٻار سڙڪ تي ڪرڪيٽ رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_06
Spices add flavor to traditional dishes.	مسالا رواجي کاڌن ۾ ذائقو وڌائي ٿو.	Sindhi (Standard)	South Asia	SACOR_03
Pollution in cities has become a serious problem.	شهرن ۾ آلودگي هڪ سنجيده مسئلو بڻجي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_05
The school organized a science fair.	اسڪول سائنس ميلو منظم ڪيو.	Sindhi (Standard)	South Asia	SACOR_03
Cooking together brings family members closer.	گڏجي پاڻي خاندان جي ميمبرن کي ويجهو آڻي ٿو.	Sindhi (Standard)	South Asia	SACOR_09
Students gathered in the library.	شاگرد لائبريري ۾ گڏ ٿيا.	Sindhi (Standard)	South Asia	SACOR_07
Birds were chirping in the trees.	پکي وڻن ۾ چيڪيون ڪري رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_08
Cricket is a popular sport.	ڪرڪيٽ هڪ مقبول راند آهي.	Sindhi (Standard)	South Asia	SACOR_09
She cooked delicious biryani for the family.	هوءَ خاندان لاءِ مزيدار برياني پاڻي.	Sindhi (Standard)	South Asia	SACOR_06
The wedding ceremony lasted three days.	شادي جي تقريب ٽن ڏينهن تائين هلي.	Sindhi (Standard)	South Asia	SACOR_06
Doctors work long hours to treat patients.	ڊاڪٽر مرضي کي علاج ڪرڻ لاءِ ڊگهيون گهڙيون ڪم ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_05
The river flows peacefully through the valley.	درياهه وادي ۾ پرامن طريقي سان وهندي آهي.	Sindhi (Standard)	South Asia	SACOR_08
The professor wrote equations on the blackboard.	پروفيسر تختي تي مساوات لکيون.	Sindhi (Standard)	South Asia	SACOR_01
Regular exercise helps maintain good health.	منظم ورزش چنگي صحت برقرار رکڻ ۾ مدد ڪري ٿي.	Sindhi (Standard)	South Asia	SACOR_02
Sports teach teamwork and discipline.	راندون ٽيم ورڪ ۽ نظم وضبط سکائي ٿيون.	Sindhi (Standard)	South Asia	SACOR_09
She received a scholarship to study medicine.	هوءَ طب جي تعليم لاءِ اسڪالرشپ حاصل ڪئي.	Sindhi (Standard)	South Asia	SACOR_10
Children learn best when they are interested.	ٻار بهترين سکندا آهن جڏهن اهي دلچسپي رکندا آهن.	Sindhi (Standard)	South Asia	SACOR_08
The teacher explained the lesson patiently.	استاد صبر سان سبق وضاحت ڪيو.	Sindhi (Standard)	South Asia	SACOR_08
The forest is home to many wild animals.	جنگل گهڻن جنگلي جانورن جو گهر آهي.	Sindhi (Standard)	South Asia	SACOR_10
Education opens doors to opportunities.	تعليم موقعن جا دروازا کولي ٿي.	Sindhi (Standard)	South Asia	SACOR_06
Online shopping has become popular.	آن لائن خريداري مقبول ٿي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_01
Clear communication prevents misunderstandings.	صاف رابطو غلط فهمين کي روڪي ٿو.	Sindhi (Standard)	South Asia	SACOR_02
Digital payments have made transactions faster.	ڊجيٽل ادائگي معاملات تيز ڪيا آهن.	Sindhi (Standard)	South Asia	SACOR_05
The bus arrived late.	بس دير سان پهچي.	Sindhi (Standard)	South Asia	SACOR_07
Small businesses create employment opportunities.	ننڍيون کاروبار روزگار جا موقعا پيدا ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_08
I woke up early this morning.	مان اڄ صبح جلدي اٿي ويسم.	Sindhi (Standard)	South Asia	SACOR_01
The internet connects people across continents.	انٽرنيٽ براعظمن ۾ ماڻهن کي ڳنڍي ٿو.	Sindhi (Standard)	South Asia	SACOR_10
People celebrate festivals with great joy.	ماڻهو وڏي خوشيءَ سان ميلا منجن ٿا.	Sindhi (Standard)	South Asia	SACOR_04
Farmers wake up early to tend to crops.	کسان فصلن جي سنڀال لاءِ جلدي اٿندا آهن.	Sindhi (Standard)	South Asia	SACOR_07
Handicrafts showcase artistic traditions.	هٿيڪاريون فنڪاري روايتون ڏيکاريون ٿيون.	Sindhi (Standard)	South Asia	SACOR_08
People travel long distances to visit religious sites.	ماڻهو مذهبي ماڳن ڏسڻ لاءِ ڊگهيون فاصلا طي ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_03
Parents sacrifice their own needs for children.	والدين ٻارن لاءِ پنهنجيون ضرورتون قربان ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_06
Train journeys offer scenic views.	ريل جي سفرن منظرن جي نظارا پيش ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_01
My grandmother told me stories.	منهنجي ناني مون کي ڪهاڻيون ٻڌايون.	Sindhi (Standard)	South Asia	SACOR_03
After finishing his work, he sat down.	پنهنجو ڪم مڪمل ڪرڻ کانپوءِ، هو بيٺو.	Sindhi (Standard)	South Asia	SACOR_09
Doctors recommend drinking plenty of water.	ڊاڪٽر گهڻو پاڻي پيئڻ جي صلاح ڏين ٿا.	Sindhi (Standard)	South Asia	SACOR_01
She walked slowly through the garden.	هوءَ باغ ۾ آهستي آهستي هلندي.	Sindhi (Standard)	South Asia	SACOR_01
Traditional music is important for our heritage.	رواجي موسيقي اسان جي ورثي لاءِ اهم آهي.	Sindhi (Standard)	South Asia	SACOR_05
Elderly people share wisdom and stories.	وڏا ماڻهو حڪمت ۽ ڪهاڻيون حصيداري ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_02
We decided to visit the old temple.	اسان پراڻي مندر ڏسڻ جو فيصلو ڪيو.	Sindhi (Standard)	South Asia	SACOR_08
Agriculture remains the primary source of income.	زراعت آمدني جو بنيادي ذريعو رهي ٿي.	Sindhi (Standard)	South Asia	SACOR_08
Family members support each other during difficult times.	خاندان جا ميمبر مشڪل وقتن ۾ هڪ ٻئي جي مدد ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_01
Teachers shape young minds.	استاد نوجوان ذهنن کي شڪل ڏين ٿا.	Sindhi (Standard)	South Asia	SACOR_08
Reading books improves vocabulary.	ڪتابن پڙهڻ ذخيرو الفاظ بيهتر بڻائي ٿو.	Sindhi (Standard)	South Asia	SACOR_04
Learning a new language requires practice.	نئين ٻولي سکڻ لاءِ مشق جي ضرورت آهي.	Sindhi (Standard)	South Asia	SACOR_05
Storytelling preserves culture and knowledge.	ڪهاڻي ٻڌائڻ ثقافت ۽ علم کي محفوظ رکي ٿو.	Sindhi (Standard)	South Asia	SACOR_07
The market was crowded with people.	مارڪيٽ ماڻهن سان ڀريل هو.	Sindhi (Standard)	South Asia	SACOR_01
Smartphones have changed how people communicate.	اسمارٽ فونن ماڻهن جي رابطي جي طريقي کي تبديل ڪيو آهي.	Sindhi (Standard)	South Asia	SACOR_04
Respecting elders is an important value.	وڏن کي عزت ڏيڻ هڪ اهم قدر آهي.	Sindhi (Standard)	South Asia	SACOR_02
Tea is served to guests as a gesture of hospitality.	ميهمانن کي ميهمان نوازي جي نشاني طور چانهه پيش ڪئي وڃي ٿي.	Sindhi (Standard)	South Asia	SACOR_07
Farmers planted rice in the flooded fields.	کسان پاڻيءَ واري زمينن ۾ چانور پوکيا.	Sindhi (Standard)	South Asia	SACOR_02
Tourism brings revenue to regions with historical sites.	سياحت تاريخي ماڳن وارن علائقن کي آمدني آڻي ٿي.	Sindhi (Standard)	South Asia	SACOR_04
Learning a new language requires practice.	نئين ٻولي سکڻ لاءِ مشق جي ضرورت آهي.	Sindhi (Standard)	South Asia	SACOR_05
Doctors recommend drinking plenty of water.	ڊاڪٽر گهڻو پاڻي پيئڻ جي صلاح ڏين ٿا.	Sindhi (Standard)	South Asia	SACOR_01
The wedding ceremony lasted three days.	شادي جي تقريب ٽن ڏينهن تائين هلي.	Sindhi (Standard)	South Asia	SACOR_08
The professor wrote equations on the blackboard.	پروفيسر تختي تي مساوات لکيون.	Sindhi (Standard)	South Asia	SACOR_10
My grandmother told me stories.	منهنجي ناني مون کي ڪهاڻيون ٻڌايون.	Sindhi (Standard)	South Asia	SACOR_10
Children learn best when they are interested.	ٻار بهترين سکندا آهن جڏهن اهي دلچسپي رکندا آهن.	Sindhi (Standard)	South Asia	SACOR_03
Birds were chirping in the trees.	پکي وڻن ۾ چيڪيون ڪري رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_02
Elderly people share wisdom and stories.	وڏا ماڻهو حڪمت ۽ ڪهاڻيون حصيداري ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_07
Tourism brings revenue to regions with historical sites.	سياحت تاريخي ماڳن وارن علائقن کي آمدني آڻي ٿي.	Sindhi (Standard)	South Asia	SACOR_05
Sports teach teamwork and discipline.	راندون ٽيم ورڪ ۽ نظم وضبط سکائي ٿيون.	Sindhi (Standard)	South Asia	SACOR_06
Children were playing cricket in the street.	ٻار سڙڪ تي ڪرڪيٽ رهيا هئا.	Sindhi (Standard)	South Asia	SACOR_08
Smartphones have changed how people communicate.	اسمارٽ فونن ماڻهن جي رابطي جي طريقي کي تبديل ڪيو آهي.	Sindhi (Standard)	South Asia	SACOR_06
The market was crowded with people.	مارڪيٽ ماڻهن سان ڀريل هو.	Sindhi (Standard)	South Asia	SACOR_03
Education opens doors to opportunities.	تعليم موقعن جا دروازا کولي ٿي.	Sindhi (Standard)	South Asia	SACOR_08
Storytelling preserves culture and knowledge.	ڪهاڻي ٻڌائڻ ثقافت ۽ علم کي محفوظ رکي ٿو.	Sindhi (Standard)	South Asia	SACOR_06
Digital payments have made transactions faster.	ڊجيٽل ادائگي معاملات تيز ڪيا آهن.	Sindhi (Standard)	South Asia	SACOR_05
Cooking together brings family members closer.	گڏجي پاڻي خاندان جي ميمبرن کي ويجهو آڻي ٿو.	Sindhi (Standard)	South Asia	SACOR_03
Small businesses create employment opportunities.	ننڍيون کاروبار روزگار جا موقعا پيدا ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_09
Doctors work long hours to treat patients.	ڊاڪٽر مرضي کي علاج ڪرڻ لاءِ ڊگهيون گهڙيون ڪم ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_04
People travel long distances to visit religious sites.	ماڻهو مذهبي ماڳن ڏسڻ لاءِ ڊگهيون فاصلا طي ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_03
Farmers wake up early to tend to crops.	کسان فصلن جي سنڀال لاءِ جلدي اٿندا آهن.	Sindhi (Standard)	South Asia	SACOR_09
She cooked delicious biryani for the family.	هوءَ خاندان لاءِ مزيدار برياني پاڻي.	Sindhi (Standard)	South Asia	SACOR_07
Family members support each other during difficult times.	خاندان جا ميمبر مشڪل وقتن ۾ هڪ ٻئي جي مدد ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_08
The teacher explained the lesson patiently.	استاد صبر سان سبق وضاحت ڪيو.	Sindhi (Standard)	South Asia	SACOR_09
She received a scholarship to study medicine.	هوءَ طب جي تعليم لاءِ اسڪالرشپ حاصل ڪئي.	Sindhi (Standard)	South Asia	SACOR_06
Farmers planted rice in the flooded fields.	کسان پاڻيءَ واري زمينن ۾ چانور پوکيا.	Sindhi (Standard)	South Asia	SACOR_02
She walked slowly through the garden.	هوءَ باغ ۾ آهستي آهستي هلندي.	Sindhi (Standard)	South Asia	SACOR_06
Respecting elders is an important value.	وڏن کي عزت ڏيڻ هڪ اهم قدر آهي.	Sindhi (Standard)	South Asia	SACOR_01
Traditional music is important for our heritage.	رواجي موسيقي اسان جي ورثي لاءِ اهم آهي.	Sindhi (Standard)	South Asia	SACOR_07
The internet connects people across continents.	انٽرنيٽ براعظمن ۾ ماڻهن کي ڳنڍي ٿو.	Sindhi (Standard)	South Asia	SACOR_07
The school organized a science fair.	اسڪول سائنس ميلو منظم ڪيو.	Sindhi (Standard)	South Asia	SACOR_09
After finishing his work, he sat down.	پنهنجو ڪم مڪمل ڪرڻ کانپوءِ، هو بيٺو.	Sindhi (Standard)	South Asia	SACOR_09
Eating fresh fruits provides essential vitamins.	تازه ميوا کائڻ ضروري وٽامن فراهم ڪري ٿو.	Sindhi (Standard)	South Asia	SACOR_02
I woke up early this morning.	مان اڄ صبح جلدي اٿي ويسم.	Sindhi (Standard)	South Asia	SACOR_06
Regular exercise helps maintain good health.	منظم ورزش چنگي صحت برقرار رکڻ ۾ مدد ڪري ٿي.	Sindhi (Standard)	South Asia	SACOR_06
Students gathered in the library.	شاگرد لائبريري ۾ گڏ ٿيا.	Sindhi (Standard)	South Asia	SACOR_08
Train journeys offer scenic views.	ريل جي سفرن منظرن جي نظارا پيش ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_02
Spices add flavor to traditional dishes.	مسالا رواجي کاڌن ۾ ذائقو وڌائي ٿو.	Sindhi (Standard)	South Asia	SACOR_06
Tea is served to guests as a gesture of hospitality.	ميهمانن کي ميهمان نوازي جي نشاني طور چانهه پيش ڪئي وڃي ٿي.	Sindhi (Standard)	South Asia	SACOR_06
Cricket is a popular sport.	ڪرڪيٽ هڪ مقبول راند آهي.	Sindhi (Standard)	South Asia	SACOR_07
Pollution in cities has become a serious problem.	شهرن ۾ آلودگي هڪ سنجيده مسئلو بڻجي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_07
Online shopping has become popular.	آن لائن خريداري مقبول ٿي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_02
We decided to visit the old temple.	اسان پراڻي مندر ڏسڻ جو فيصلو ڪيو.	Sindhi (Standard)	South Asia	SACOR_07
The bus arrived late.	بس دير سان پهچي.	Sindhi (Standard)	South Asia	SACOR_07
Clear communication prevents misunderstandings.	صاف رابطو غلط فهمين کي روڪي ٿو.	Sindhi (Standard)	South Asia	SACOR_09
The forest is home to many wild animals.	جنگل گهڻن جنگلي جانورن جو گهر آهي.	Sindhi (Standard)	South Asia	SACOR_10
Agriculture remains the primary source of income.	زراعت آمدني جو بنيادي ذريعو رهي ٿي.	Sindhi (Standard)	South Asia	SACOR_05
Handicrafts showcase artistic traditions.	هٿيڪاريون فنڪاري روايتون ڏيکاريون ٿيون.	Sindhi (Standard)	South Asia	SACOR_01
People celebrate festivals with great joy.	ماڻهو وڏي خوشيءَ سان ميلا منجن ٿا.	Sindhi (Standard)	South Asia	SACOR_10
Teachers shape young minds.	استاد نوجوان ذهنن کي شڪل ڏين ٿا.	Sindhi (Standard)	South Asia	SACOR_04
Parents sacrifice their own needs for children.	والدين ٻارن لاءِ پنهنجيون ضرورتون قربان ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_07
The river flows peacefully through the valley.	درياهه وادي ۾ پرامن طريقي سان وهندي آهي.	Sindhi (Standard)	South Asia	SACOR_04
Reading books improves vocabulary.	ڪتابن پڙهڻ ذخيرو الفاظ بيهتر بڻائي ٿو.	Sindhi (Standard)	South Asia	SACOR_07
Regular exercise helps maintain good health.	منظم ورزش چنگي صحت برقرار رکڻ ۾ مدد ڪري ٿي.	Sindhi (Standard)	South Asia	SACOR_05
She received a scholarship to study medicine.	هوءَ طب جي تعليم لاءِ اسڪالرشپ حاصل ڪئي.	Sindhi (Standard)	South Asia	SACOR_07
Cricket is a popular sport.	ڪرڪيٽ هڪ مقبول راند آهي.	Sindhi (Standard)	South Asia	SACOR_01
Family members support each other during difficult times.	خاندان جا ميمبر مشڪل وقتن ۾ هڪ ٻئي جي مدد ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_06
Doctors work long hours to treat patients.	ڊاڪٽر مرضي کي علاج ڪرڻ لاءِ ڊگهيون گهڙيون ڪم ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_10
Learning a new language requires practice.	نئين ٻولي سکڻ لاءِ مشق جي ضرورت آهي.	Sindhi (Standard)	South Asia	SACOR_06
The school organized a science fair.	اسڪول سائنس ميلو منظم ڪيو.	Sindhi (Standard)	South Asia	SACOR_06
The market was crowded with people.	مارڪيٽ ماڻهن سان ڀريل هو.	Sindhi (Standard)	South Asia	SACOR_02
Traditional music is important for our heritage.	رواجي موسيقي اسان جي ورثي لاءِ اهم آهي.	Sindhi (Standard)	South Asia	SACOR_07
Reading books improves vocabulary.	ڪتابن پڙهڻ ذخيرو الفاظ بيهتر بڻائي ٿو.	Sindhi (Standard)	South Asia	SACOR_02
Elderly people share wisdom and stories.	وڏا ماڻهو حڪمت ۽ ڪهاڻيون حصيداري ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_02
People celebrate festivals with great joy.	ماڻهو وڏي خوشيءَ سان ميلا منجن ٿا.	Sindhi (Standard)	South Asia	SACOR_04
Cooking together brings family members closer.	گڏجي پاڻي خاندان جي ميمبرن کي ويجهو آڻي ٿو.	Sindhi (Standard)	South Asia	SACOR_04
Spices add flavor to traditional dishes.	مسالا رواجي کاڌن ۾ ذائقو وڌائي ٿو.	Sindhi (Standard)	South Asia	SACOR_10
Online shopping has become popular.	آن لائن خريداري مقبول ٿي وئي آهي.	Sindhi (Standard)	South Asia	SACOR_06
People travel long distances to visit religious sites.	ماڻهو مذهبي ماڳن ڏسڻ لاءِ ڊگهيون فاصلا طي ڪندا آهن.	Sindhi (Standard)	South Asia	SACOR_07
Digital payments have made transactions faster.	ڊجيٽل ادائگي معاملات تيز ڪيا آهن.	Sindhi (Standard)	South Asia	SACOR_04
Clear communication prevents misunderstandings.	صاف رابطو غلط فهمين کي روڪي ٿو.	Sindhi (Standard)	South Asia	SACOR_03
Eating fresh fruits provides essential vitamins.	تازه ميوا کائڻ ضروري وٽامن فراهم ڪري ٿو.	Sindhi (Standard)	South Asia	SACOR_03
Agriculture remains the primary source of income.	زراعت آمدني جو بنيادي ذريعو رهي ٿي.	Sindhi (Standard)	South Asia	SACOR_05
The professor wrote equations on the blackboard.	پروفيسر تختي تي مساوات لکيون.	Sindhi (Standard)	South Asia	SACOR_06
Students gathered in the library.	شاگرد لائبريري ۾ گڏ ٿيا.	Sindhi (Standard)	South Asia	SACOR_02
After finishing his work, he sat down.	پنهنجو ڪم مڪمل ڪرڻ کانپوءِ، هو بيٺو.	Sindhi (Standard)	South Asia	SACOR_09
Tourism brings revenue to regions with historical sites.	سياحت تاريخي ماڳن وارن علائقن کي آمدني آڻي ٿي.	Sindhi (Standard)	South Asia	SACOR_03
Train journeys offer scenic views.	ريل جي سفرن منظرن جي نظارا پيش ڪن ٿا.	Sindhi (Standard)	South Asia	SACOR_06
Farmers planted rice in the flooded fields.	کسان پاڻيءَ واري زمينن ۾ چانور پوکيا.	Sindhi (Standard)	South Asia	SACOR_07
